,Unique ID,feature_name,Honorees,City,County,State,Side,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status,Latitude,Longitude
1587,1,Wheeler Dam,Joseph Wheeler,Decatur,Limestone,AL,South,Body of Water,Parks/Trails,Uknown,1936.0,,Live,34.807267,-87.382190
1588,48,Breastworks Confederate Memorial,No specific honoree,Demopolis,Marengo,AL,South,Monument,Monument,United Daughters of the Confederacy,1941.0,,Live,32.510368,-87.841312
1589,1412,Confederate Monument,No specific honoree,Abingdon,Washington,VA,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,1907.0,,Live,36.712333,-81.970183
1590,1368,Appomattox Confederate Statue,No specific honoree,Alexandria,Alexandria City,VA,South,Monument,Monument,United Confederate Veterans,1889.0,,Live,38.803917,-77.047194
1591,1333,Beauregard Street,Pierre Gustave Toutant-Beauregard,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.829772,-77.125193
1592,1334,Bragg Street,Braxton Bragg,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.815278,-77.141725
1593,1335,Braxton Place,Braxton Bragg,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.811463,-77.069474
1594,1336,Breckinridge Place,John C. Breckinridge,Alexandria,Alexandria,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.817773,-77.139151
1595,198,Confederate Park Monument,No specific honoree,Crestview,Okaloosa,FL,South,Monument,Monument,Crestview Lions Club,1958.0,,Live,30.822850,-86.537117
1596,176,Pasco County,Samuel Pasco,Dade City,Pasco,FL,South,County/Municipality,County/Municipality,Uknown,1887.0,,Live,28.321701,-82.421127
1597,199,Confederate Veterans,No specific honoree,Daytona Beach,Volusia,FL,South,Monument,Monument,Sons of Confederate Veterans,1979.0,,Live,29.213483,-81.019600
1598,215,Walton County Confederate Monument,No specific honoree,Defuniak Springs,Walton,FL,South,Monument,Courthouse Grounds,Ladies Memorial Association of Walton County,1871.0,,Live,30.721400,-86.111500
1599,181,Walton County Flag,No specific honoree,Defuniak Springs,Walton,FL,South,Flag,Courthouse Grounds,Ladies Memorial Association of Walton County,1871.0,,Live,30.721450,-86.111450
1600,401,Jefferson Davis Highway Marker,Jefferson Davis,Wrightsville,Johnson,GA,South,Monument,Courthouse Grounds,Uknown,,,Live,32.729600,-82.719400
1601,2247,Johnson County Confederate Monument,No specific honoree,Wrightsville,Johnson,GA,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,1941.0,,Live,32.729600,-82.719450
1602,252,General Lee Road,Robert E. Lee,Warner Robins,Houston,GA,South,Highway / Roadway,Roads,Uknown,,,Live,32.655070,-83.668613
1603,400,Warren County Confederate Monument,No specific honoree,Warrenton,Warren,GA,South,Monument,Courthouse Grounds,The Matron's Club,1904.0,,Live,33.406716,-82.662828
1604,307,Robert Toombs Avenue,Robert Toombs,Washington,Wilkes,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.732686,-82.725961
1605,360,The Dissolution of the Confederate Government,No specific honoree,Washington,Wilkes,GA,South,Monument,Monument,United Daughters of the Confederacy,1938.0,,Live,33.737963,-82.739216
1606,3014,Confederate Way,No specific honoree,Waycross,Ware,GA,South,Highway / Roadway,Roads,Uknown,,,Live,31.212497,-82.291192
1607,277,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Waycross,Ware,GA,South,Highway / Roadway,Roads,Uknown,,,Live,31.211129,-82.290607
1608,278,Stonewall Jackson Place,"Thomas Jonathan ""Stonewall"" Jackson",Waycross,Ware,GA,South,Highway / Roadway,Roads,Uknown,,,Live,31.211812,-82.289746
1609,361,Ware County Confederate Monument,No specific honoree,Waycross,Ware,GA,South,Monument,Monument,United Daughters of the Confederacy,1910.0,,Live,31.209417,-82.359639
1610,1387,Confederate Monument,No specific honoree,Lynchburg,Lynchburg City,VA,South,Monument,Monument,United Daughters of the Confederacy,1899.0,,Live,37.413817,-79.144350
1611,1287,Early Street,Jubal Anderson Early,Lynchburg,Lynchburg City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,37.431651,-79.157201
1612,1386,Jubal Early Monument,Jubal Anderson Early,Lynchburg,Lynchburg City,VA,South,Monument,Monument,Uknown,1919.0,,Live,37.390238,-79.172512
1613,1932,Confederate Veterans Monument,No specific honoree,Madison,Madison,VA,South,Monument,Courthouse Grounds,United Confederate Veterans,1901.0,,Live,38.379997,-78.257571
1614,2150,Cobb's Battery Monument,No specific honoree,Kuttawa,Lyon,KY,Border,Monument,Monument,United Daughters of the Confederacy,1931.0,,Live,37.077217,-88.099533
1615,470,Confederate Monument,No specific honoree,Lawrenceburg,Anderson,KY,Border,Monument,Courthouse Grounds,Kentucky Women's Monumental Association,1894.0,,Live,38.035475,-84.895535
1616,47,Confederate Monument,No specific honoree,Demopolis,Marengo,AL,South,Monument,Monument,United Daughters of the Confederacy,1910.0,,Live,32.510361,-87.841361
1617,96,Confederate Park,No specific honoree,Demopolis,Marengo,AL,South,Park,Parks/Trails,United Daughters of the Confederacy,1923.0,,Live,32.517778,-87.838379
1618,49,Confederate Monument,No specific honoree,Eufaula,Barbour,AL,South,Monument,Monument,United Daughters of the Confederacy,1904.0,,Live,31.893015,-85.145715
1619,33,Jeff Davis Street,Jefferson Davis,Fairhope,Baldwin,AL,South,Highway / Roadway,Roads,Uknown,,,Live,30.528577,-87.884626
1620,82,Confederate Monument,No specific honoree,Fayette,Fayette,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1929.0,,Live,33.685178,-87.831207
1621,83,Confederate Monument,No specific honoree,Florence,Lauderdale,AL,South,Monument,Courthouse Grounds,Ladies Memorial Association,1903.0,,Live,34.799040,-87.675443
1622,97,McFarland Park and Recreation Area,Robert McFarland,Florence,Lauderdale,AL,South,Park,Parks/Trails,Uknown,,,Live,34.785212,-87.680529
1623,50,Confederate Monument,No specific honoree,Fort Payne,DeKalb,AL,South,Monument,Monument,Sons and Daughters of Confederate Soldiers,1913.0,,Live,34.444020,-85.719553
1624,1935,Mosby Street,John Singleton Mosby,Manassas,Manassas City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.753218,-77.478572
1625,1477,Stonewall Jackson High School,"Thomas Jonathan ""Stonewall"" Jackson",Manassas,Manassas City,VA,South,School,Schools,Uknown,1962.0,,Live,38.765156,-77.50862
1626,1315,Lee Avenue,Robert E. Lee,Manassas,Manassas City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,38.751971,-77.476568
1627,5027,Zebulon Baird Vance Statue,Zebulon Baird Vance,Washington,Washington,DC,North,Monument,,State of North Carolina,1916.0,,Live,38.889156,-77.009578
1628,5017,Delaware Confederate monument,No specific honoree,Georgetown,Sussex,DE,Border,Monument,Monument,Sons of Confederate Veterans,2007.0,,Live,38.671993,-75.378714
1629,5023,Wade Hampton Statue,Wade Hampton,Washington,Washington,DC,North,Monument,,State of South Carolina,1929.0,,Live,38.890618,-77.009492
1630,214,Confederate Soldier,No specific honoree,Brooksville,Hernando,FL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1916.0,,Live,28.555017,-82.387767
1631,430,Jefferson Davis Drive,Jefferson Davis,Madisonville,Hopkins,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,37.317411,-87.518906
1632,455,Confederate Memorial,No specific honoree,Mayfield,Graves,KY,Border,Monument,Monument,United Daughters of the Confederacy,1917.0,,Live,36.741409,-88.635206
1633,431,Jeff Davis Road,Jefferson Davis,Mayfield,Graves,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,36.691875,-88.596552
1634,472,Confederate Monument,No specific honoree,Murray,Calloway,KY,Border,Monument,Courthouse Grounds,United Daughters of the Confederacy,1917.0,,Live,36.610406,-88.302304
1635,460,General Felix K. Zollicoffer Monument,Felix K. Zollicoffer,Nancy,Pulaski,KY,Border,Monument,Monument,Bennet H. Young,1910.0,,Live,37.055556,-84.739444
1636,2246,Gordon Place,John Brown Gordon,Atlanta,Fulton,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.736971,-84.419334
1637,2234,Gordon Street,John Brown Gordon,Atlanta,Fulton,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.739701,-84.440545
1638,826,Confederate Soldiers Monument,No specific honoree,Yanceyville,Caswell,NC,South,Monument,Monument,United Daughters of the Confederacy,1921.0,,Live,36.403491,-79.336330
1639,2240,Cleburne Avenue,Patrick Cleburne,Atlanta,Fulton,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.768607,-84.351477
1640,2242,Cleburne Terrace,Patrick Cleburne,Atlanta,Fulton,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.771509,-84.353713
1641,736,General Lee Street,Robert E. Lee,Spring Lake,Cumberland,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.245627,-78.877934
1642,2187,Iredell County Confederate Monument,No specific honoree,Statesville,Iredell,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1905.0,,Live,35.783641,-80.888158
1643,750,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Pamlico,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.136421,-76.745869
1644,744,Pickett Avenue,George Pickett,Spencer,Rowan,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.690850,-80.448573
1645,741,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Spencer,Rowan,NC,South,Highway / Roadway,Roads,Uknown,,,Live,35.687616,-80.451020
1646,2189,Jackson County Confederate Monument,"Thomas Jonathan ""Stonewall"" Jackson",Sylva,Jackson,NC,South,Monument,Courthouse Grounds,Uknown,1915.0,,Live,35.373781,-83.227657
1647,817,Confederate Soldiers Monument,No specific honoree,Tarboro,Edgecombe,NC,South,Monument,Monument,United Daughters of the Confederacy,1904.0,,Live,35.900452,-77.535971
1648,818,Henry Lawson Wyatt Memorial Fountain,Henry Lawson Wyatt,Tarboro,Edgecombe,NC,South,Monument,Monument,United Daughters of the Confederacy,1910.0,,Live,35.900292,-77.536279
1649,2235,Forrest Avenue,Nathan Bedford Forrest,Atlanta,Fulton,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.763926,-84.370723
1650,2245,Forrest Street,Nathan Bedford Forrest,Atlanta,Fulton,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.796132,-84.414424
1651,314,Eternal Flame of the Confederacy,No specific honoree,Atlanta,Fulton,GA,South,Monument,Monument,United Daughters of the Confederacy; Old Guard Battalion of the Gate City Guard,1939.0,,Live,33.752350,-84.389850
1652,1817,Gen. Walker Monument,William H.T. Walker,Atlanta,DeKalb,GA,South,Monument,Monument,State of Georgia,1902.0,,Live,33.739983,-84.327033
1653,662,Jeff Davis Drive,Jefferson Davis,Bay St. Louis,Hancock,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.289330,-89.427625
1654,665,Jeff Davis Parkway,Jefferson Davis,Beaumont,Perry,MS,South,Highway / Roadway,Roads,Uknown,,,Live,31.164693,-88.924165
1655,666,Robert E Lee Street,Robert E. Lee,Beaumont,Perry,MS,South,Highway / Roadway,Roads,Uknown,,,Live,31.167213,-88.923767
1656,1827,Jeff Davis Elementary School,Jefferson Davis,Biloxi,Harrison,MS,South,School,Schools,Uknown,1960.0,,Live,30.405333,-88.935133
1657,654,Jefferson Davis Avenue,Jefferson Davis,Biloxi,Harrison,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.396828,-88.931328
1658,1111,Sutton County,John S. Sutton,Sonora,Sutton,TX,South,County/Municipality,County/Municipality,Uknown,1890.0,,Live,30.570778,-100.646673
1659,2204,Major George B. Erath Monument,George B. Erath,Stephenville,Erath,TX,South,Monument,Courthouse Grounds,Sons and Daughters of Confederate Veterans,2001.0,,Live,32.220333,-98.204050
1660,1110,Scurry County,William Read Scurry,Snyder,Scurry,TX,South,County/Municipality,County/Municipality,Uknown,1884.0,,Live,32.716540,-100.917840
1661,1213,Texas Confederate William R. Scurry Monument,No specific honoree,Snyder,Scurry,TX,South,Monument,Courthouse Grounds,Uknown,1963.0,,Live,32.716931,-100.917443
1662,1134,Robert Lee Highway,Robert E. Lee,Sterling City,Sterling,TX,South,Highway / Roadway,Roads,Uknown,,,Live,31.840977,-100.975829
1663,1223,City of Stonewall,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Gillespie,TX,South,City,County/Municipality,Israel P. Nunez,1870.0,,Live,30.235595,-98.657204
1664,1806,Jeff Davis Peak,Jefferson Davis,Alpine County,Alpine,CA,North,Other,Parks/Trails,Uknown,,,Live,38.637042,-119.896549
1665,2191,Jefferson Davis Father of National Highways Monument,Jefferson Davis,Bakersfield,Kern,CA,North,Monument,Monument,United Daughters of the Confederacy,1942.0,,Live,35.393505,-119.019103
1666,171,City of Fort Bragg,Braxton Bragg,Fort Bragg,Mendocino,CA,North,City,County/Municipality,Uknown,1889.0,,Live,39.445678,-123.804564
1667,2045,Jefferson Davis Highway Marker,Jefferson Davis,Hornbrook,Siskiyou,CA,North,Monument,Monument,United Daughters of the Confederacy,1944.0,,Live,41.901467,-122.563400
1668,2005,Samuel Cooper Drive,Samuel Cooper,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.177869,-77.889196
1669,2023,Semmes Drive,Raphael Semmes,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.183674,-77.904845
1670,767,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.188582,-77.909660
1671,2012,Van Dorn Court,Earl Van Dorn,Wilmington,New Hanover,NC,South,Highway / Roadway,Roads,Uknown,,,Live,34.180582,-77.895897
1672,862,Memorial Drinking Fountain,No specific honoree,Wilson,Wilson,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; DAR,1926.0,,Live,35.725177,-77.910258
1673,825,Confederate Soldiers Monument,No specific honoree,Windsor,Bertie,NC,South,Monument,Monument,Bertie County Confederate Veteran Association,1896.0,,Live,35.997136,-76.945544
1674,753,Confederate Street,No specific honoree,Windsor,Bertie,NC,South,Highway / Roadway,Roads,Uknown,,,Live,36.000915,-76.956888
1675,864,Confederate Soldiers Monument,No specific honoree,Winton,Hertford,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1913.0,,Live,36.396498,-76.933509
1676,5002,“Parade Rest” Confederate Monument,No specific honoree,Independence,Grayson,VA,South,Monument,Courthouse Grounds,Uknown,1911.0,,Live,36.622556,-81.151669
1677,1437,To Our Soldiers of the Confederacy,No specific honoree,King William,King William,VA,South,Monument,Courthouse Grounds,Confederate Monument Association of Queen County; Confederate Monument Association of King County,1912.0,,Live,37.669391,-76.877698
1678,1298,Robert E. Lee Drive,Robert E. Lee,Hopewell,Hopewell City,VA,South,Highway / Roadway,Roads,Uknown,,,Live,37.260198,-77.315444
1679,1265,Stonewall Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Gillespie,TX,South,School,Schools,Uknown,,,Live,30.237160,-98.662607
1680,1127,Robert Lee Street,Robert E. Lee,Sweetwater,Nolan,TX,South,Highway / Roadway,Roads,Uknown,,,Live,32.454525,-100.417268
1681,1379,Confederate Monument,No specific honoree,Hanover,Hanover,VA,South,Monument,Monument,Uknown,1914.0,,Live,37.763117,-77.367233
1682,267,Bedford Forrest Drive,Nathan Bedford Forrest,Sharpsburg,Coweta,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.361752,-84.665395
1683,306,Thomas Overby Drive,Thomas Overby,Sharpsburg,Coweta,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.401236,-84.654352
1684,393,Hancock County Confederate Monument,No specific honoree,Sparta,Hancock,GA,South,Monument,Courthouse Grounds,Ladies Memorial Association of Hancock County,1882.0,,Live,33.275700,-82.976292
1685,257,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Stone Mountain,DeKalb,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.810760,-84.129130
1686,353,Valor Monument at Memorial Plaza,No specific honoree,Stone Mountain,DeKalb,GA,South,Monument,Monument,Uknown,1977.0,,Live,33.808905,-84.143505
1687,396,At Rest Arms Monument,No specific honoree,Thomaston,Upson,GA,South,Monument,Courthouse Grounds,Uknown,1908.0,,Live,32.887717,-84.326367
1688,476,City of Confederate,No specific honoree,Confederate,Lyon,KY,Border,City,County/Municipality,Uknown,,,Live,36.992098,-87.997580
1689,440,Confederate Monument,No specific honoree,Danville,Boyle,KY,Border,Monument,Monument,United Daughters of the Confederacy; Boyle County veterans,1910.0,,Live,37.645984,-84.778517
1690,429,Jefferson Davis Highway,Jefferson Davis,Elkton,Todd,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,36.807774,-87.142337
1691,428,Jefferson Davis Road,Jefferson Davis,Elkton,Todd,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,36.844279,-87.311598
1692,427,General Ross Drive,Lawrence Sullivan Ross,Erlanger,Kenton,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,39.050846,-84.618180
1693,425,General Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Erlanger,Kenton,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,39.052645,-84.618652
1694,426,Jefferson Davis Place,Jefferson Davis,Erlanger,Kenton,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,39.053661,-84.618427
1695,424,Robert E. Lee Drive,Robert E. Lee,Erlanger,Kenton,KY,Border,Highway / Roadway,Roads,Uknown,,,Live,39.051498,-84.618357
1696,2196,Jefferson Davis Highway Zero Milestone Marker,Jefferson Davis,Fairview,"Christian, Todd",KY,Border,Monument,Monument,United Daughters of the Confederacy,1930.0,,Live,36.843418,-87.300550
1697,442,Jefferson Davis Monument,Jefferson Davis,Fairview,"Christian, Todd",KY,Border,Monument,Monument,United Daughters of the Confederacy,1929.0,,Live,36.842050,-87.300213
1698,352,Confederate Memorial,No specific honoree,Springfield,Effingham,GA,South,Monument,Monument,United Daughters of the Confederacy,1923.0,,Live,32.373566,-81.314386
1699,395,Confederate Monument,No specific honoree,Statesboro,Bulloch,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1909.0,,Live,32.449104,-81.782989
1700,258,Jefferson Davis Drive,Jefferson Davis,Stone Mountain,DeKalb,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.819149,-84.135542
1701,256,Robert E. Lee Boulevard,Robert E. Lee,Stone Mountain,DeKalb,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.809048,-84.163765
1702,1978,Robert E. Lee Sequoia Tree,Robert E. Lee,Sequoia National Park,Tulare,CA,North,Other,Parks/Trails,Richard Field,1875.0,,Live,36.74729,-118.97256
1703,2248,Jefferson Davis Highway Marker,Jefferson Davis,Biloxi,Harrison,MS,South,Monument,Monument,United Daughters of the Confederacy,1913.0,,Live,30.391785,-88.970479
